deal_id,rep_id,customer,product,deal_value,stage,close_date,month,sales_cycle_days
1048,4,Client_025,Consulting Package,969.9699707,Won,5/5/2024,5/1/2024,86
1049,4,Client_023,Consulting Package,1154.550049,Won,5/18/2024,5/1/2024,53
1050,4,Client_008,Pro License,11378.16016,Won,5/2/2024,5/1/2024,25
1051,4,Client_003,Support Contract,16794.06055,Won,5/20/2024,5/1/2024,42
1052,4,Client_043,Support Contract,2686.800049,Won,5/16/2024,5/1/2024,14
1053,4,Client_017,Starter Pack,0,Lost,5/7/2024,5/1/2024,59
1054,4,Client_042,Enterprise Suite,0,Lost,5/6/2024,5/1/2024,15
1055,4,Client_076,Pro License,0,Lost,5/5/2024,5/1/2024,21
1056,4,Client_047,Enterprise Suite,294.3099976,Won,6/28/2024,6/1/2024,81
1057,4,Client_076,Enterprise Suite,1943.280029,Won,6/12/2024,6/1/2024,64
1058,4,Client_042,Pro License,14406.38965,Won,6/11/2024,6/1/2024,52
1059,4,Client_082,Consulting Package,12311.45996,Won,6/6/2024,6/1/2024,69
1060,4,Client_023,Support Contract,314.4100037,Won,6/21/2024,6/1/2024,54
1061,4,Client_029,Support Contract,2872.77002,Won,6/23/2024,6/1/2024,59
1062,4,Client_049,Starter Pack,3007.469971,Won,6/27/2024,6/1/2024,36
1063,4,Client_017,Pro License,12755.15039,Won,6/24/2024,6/1/2024,51
1064,4,Client_090,Support Contract,227.8500061,Won,6/24/2024,6/1/2024,14
1065,4,Client_099,Support Contract,0,Lost,6/13/2024,6/1/2024,16
1066,4,Client_078,Starter Pack,0,Lost,6/6/2024,6/1/2024,53
1067,4,Client_082,Support Contract,0,Lost,6/8/2024,6/1/2024,20
1068,4,Client_019,Starter Pack,0,Lost,6/16/2024,6/1/2024,18
1069,4,Client_041,Pro License,6233.859863,Won,7/8/2024,7/1/2024,58
1070,4,Client_091,Starter Pack,1603.400024,Won,7/21/2024,7/1/2024,25
1071,4,Client_034,Pro License,617.3200073,Won,7/15/2024,7/1/2024,15
1072,4,Client_045,Starter Pack,1642.130005,Won,7/8/2024,7/1/2024,22
1073,4,Client_093,Enterprise Suite,7550.509766,Won,7/26/2024,7/1/2024,27
1074,4,Client_057,Consulting Package,11409.41992,Won,7/2/2024,7/1/2024,63
1075,4,Client_064,Consulting Package,10451.17969,Won,7/6/2024,7/1/2024,66
1076,4,Client_049,Enterprise Suite,2983.100098,Won,7/12/2024,7/1/2024,83
1077,4,Client_062,Support Contract,0,Lost,7/27/2024,7/1/2024,55
1078,4,Client_088,Pro License,0,Lost,7/25/2024,7/1/2024,24
1079,4,Client_010,Enterprise Suite,0,Lost,7/15/2024,7/1/2024,32
1080,4,Client_041,Starter Pack,0,Lost,7/1/2024,7/1/2024,20
1081,4,Client_022,Consulting Package,18567.86914,Won,8/3/2024,8/1/2024,57
1082,4,Client_071,Enterprise Suite,107.2099991,Won,8/6/2024,8/1/2024,23
1083,4,Client_079,Consulting Package,732.2600098,Won,8/11/2024,8/1/2024,90
1084,4,Client_056,Pro License,1909.140015,Won,8/23/2024,8/1/2024,17
1085,4,Client_021,Enterprise Suite,220.2899933,Won,8/20/2024,8/1/2024,69
1086,4,Client_027,Pro License,1640.050049,Won,8/4/2024,8/1/2024,56
1087,4,Client_093,Support Contract,7166.060059,Won,8/14/2024,8/1/2024,84
1088,4,Client_039,Pro License,4482.52002,Won,8/9/2024,8/1/2024,50
1089,4,Client_007,Consulting Package,0,Lost,8/4/2024,8/1/2024,50
1090,4,Client_063,Pro License,0,Lost,8/18/2024,8/1/2024,17
1091,4,Client_001,Consulting Package,0,Lost,8/12/2024,8/1/2024,19
1092,4,Client_062,Pro License,1614.97998,Won,9/10/2024,9/1/2024,90
1093,4,Client_027,Pro License,2567.929932,Won,9/4/2024,9/1/2024,17
1094,4,Client_011,Consulting Package,4798.359863,Won,9/21/2024,9/1/2024,51
1095,4,Client_040,Consulting Package,1678.079956,Won,9/28/2024,9/1/2024,28
1096,4,Client_085,Starter Pack,5262.129883,Won,9/16/2024,9/1/2024,76
1097,4,Client_050,Pro License,2831.939941,Won,9/3/2024,9/1/2024,83
1098,4,Client_048,Pro License,4318.419922,Won,9/12/2024,9/1/2024,62
1099,4,Client_034,Consulting Package,3080.850098,Won,9/15/2024,9/1/2024,19
1100,4,Client_029,Starter Pack,1875.640015,Won,9/15/2024,9/1/2024,47
1101,4,Client_020,Enterprise Suite,15945.4502,Won,9/19/2024,9/1/2024,21
1102,4,Client_086,Starter Pack,0,Lost,9/3/2024,9/1/2024,48
1103,4,Client_097,Support Contract,0,Lost,9/14/2024,9/1/2024,28
1104,4,Client_008,Consulting Package,0,Lost,9/18/2024,9/1/2024,47
1105,4,Client_069,Consulting Package,0,Lost,9/14/2024,9/1/2024,50
1106,4,Client_061,Starter Pack,0,Lost,9/8/2024,9/1/2024,19
1107,4,Client_065,Support Contract,4381.160156,Won,10/13/2024,10/1/2024,18
1108,4,Client_087,Support Contract,14746.80957,Won,10/17/2024,10/1/2024,87
1109,4,Client_097,Consulting Package,10545.88965,Won,10/5/2024,10/1/2024,29
1110,4,Client_028,Pro License,3630.139893,Won,10/6/2024,10/1/2024,35
1111,4,Client_055,Enterprise Suite,148.9799957,Won,10/5/2024,10/1/2024,19
1112,4,Client_026,Pro License,2051.209961,Won,10/22/2024,10/1/2024,69
1113,4,Client_034,Starter Pack,5113.850098,Won,10/27/2024,10/1/2024,90
1114,4,Client_012,Consulting Package,6579.720215,Won,10/24/2024,10/1/2024,22
1115,4,Client_071,Starter Pack,1955.199951,Won,10/18/2024,10/1/2024,64
1116,4,Client_067,Consulting Package,983.8099976,Won,10/28/2024,10/1/2024,49
1117,4,Client_002,Support Contract,0,Lost,10/28/2024,10/1/2024,51
1118,4,Client_054,Enterprise Suite,0,Lost,10/17/2024,10/1/2024,40
1119,4,Client_019,Support Contract,0,Lost,10/5/2024,10/1/2024,51
1120,4,Client_014,Support Contract,1116.420044,Won,11/19/2024,11/1/2024,26
1121,4,Client_037,Support Contract,1884.119995,Won,11/25/2024,11/1/2024,26
1122,4,Client_034,Consulting Package,110.0199966,Won,11/12/2024,11/1/2024,66
1123,4,Client_074,Support Contract,14562.5,Won,11/21/2024,11/1/2024,76
1124,4,Client_023,Starter Pack,742.5700073,Won,11/16/2024,11/1/2024,18
1125,4,Client_080,Support Contract,5092.899902,Won,11/13/2024,11/1/2024,32
1126,4,Client_005,Consulting Package,1898.380005,Won,11/22/2024,11/1/2024,65
1127,4,Client_007,Consulting Package,4788.209961,Won,11/11/2024,11/1/2024,44
1128,4,Client_003,Starter Pack,6246.620117,Won,11/9/2024,11/1/2024,61
1129,4,Client_040,Starter Pack,10493.76953,Won,11/27/2024,11/1/2024,52
1130,4,Client_063,Enterprise Suite,0,Lost,11/27/2024,11/1/2024,28
1131,4,Client_039,Consulting Package,0,Lost,11/5/2024,11/1/2024,34
1132,4,Client_094,Consulting Package,0,Lost,11/9/2024,11/1/2024,52
1133,4,Client_012,Pro License,0,Lost,11/21/2024,11/1/2024,42
1134,4,Client_053,Consulting Package,0,Lost,11/7/2024,11/1/2024,47
1135,4,Client_008,Support Contract,9507.870117,Won,12/28/2024,12/1/2024,61
1136,4,Client_009,Starter Pack,8549.269531,Won,12/26/2024,12/1/2024,34
1137,4,Client_052,Pro License,3756.639893,Won,12/23/2024,12/1/2024,78
1138,4,Client_073,Enterprise Suite,3788.590088,Won,12/25/2024,12/1/2024,81
1139,4,Client_026,Enterprise Suite,4515.899902,Won,12/6/2024,12/1/2024,38
1140,4,Client_059,Enterprise Suite,796.1400146,Won,12/8/2024,12/1/2024,18
1141,4,Client_036,Starter Pack,10149.65039,Won,12/12/2024,12/1/2024,39
1142,4,Client_065,Consulting Package,2240.370117,Won,12/27/2024,12/1/2024,73
1143,4,Client_016,Enterprise Suite,0,Lost,12/21/2024,12/1/2024,29
1144,4,Client_063,Support Contract,0,Lost,12/12/2024,12/1/2024,42
1145,5,Client_076,Support Contract,984.6900024,Won,1/6/2024,1/1/2024,74
1146,5,Client_021,Starter Pack,7252.930176,Won,1/12/2024,1/1/2024,58
1147,5,Client_037,Enterprise Suite,467.9700012,Won,1/24/2024,1/1/2024,25
1148,5,Client_021,Support Contract,5004.089844,Won,1/13/2024,1/1/2024,20
1149,5,Client_029,Pro License,1524.180054,Won,1/25/2024,1/1/2024,41
1150,5,Client_035,Consulting Package,2670.120117,Won,1/22/2024,1/1/2024,40
1151,5,Client_100,Enterprise Suite,1844.459961,Won,1/17/2024,1/1/2024,16
1152,5,Client_083,Pro License,2379.929932,Won,1/16/2024,1/1/2024,30
1153,5,Client_029,Starter Pack,6874.049805,Won,1/20/2024,1/1/2024,15
1154,5,Client_092,Starter Pack,1909,Won,1/20/2024,1/1/2024,53
1155,5,Client_045,Consulting Package,4524.589844,Won,1/14/2024,1/1/2024,62
1156,5,Client_060,Starter Pack,3499.709961,Won,1/9/2024,1/1/2024,41
1157,5,Client_080,Consulting Package,5899.990234,Won,1/22/2024,1/1/2024,80
1158,5,Client_001,Support Contract,14954.41992,Won,1/19/2024,1/1/2024,27
1159,5,Client_072,Support Contract,7141.209961,Won,1/22/2024,1/1/2024,61
1160,5,Client_037,Starter Pack,0,Lost,1/20/2024,1/1/2024,57
1161,5,Client_062,Enterprise Suite,0,Lost,1/4/2024,1/1/2024,35
1162,5,Client_082,Starter Pack,0,Lost,1/9/2024,1/1/2024,31
1163,5,Client_084,Starter Pack,0,Lost,1/9/2024,1/1/2024,26
1164,5,Client_067,Pro License,0,Lost,1/5/2024,1/1/2024,17
1165,5,Client_077,Consulting Package,0,Lost,1/26/2024,1/1/2024,56
1166,5,Client_093,Enterprise Suite,6129.890137,Won,2/11/2024,2/1/2024,31
1167,5,Client_038,Starter Pack,357.9700012,Won,2/21/2024,2/1/2024,77
1168,5,Client_050,Enterprise Suite,4650.709961,Won,2/14/2024,2/1/2024,65
1169,5,Client_025,Starter Pack,6159.509766,Won,2/19/2024,2/1/2024,87
1170,5,Client_088,Support Contract,2758.47998,Won,2/24/2024,2/1/2024,42
1171,5,Client_086,Starter Pack,9991.929688,Won,2/21/2024,2/1/2024,74
1172,5,Client_022,Support Contract,764.2800293,Won,2/17/2024,2/1/2024,52
1173,5,Client_013,Consulting Package,529.6199951,Won,2/6/2024,2/1/2024,51
1174,5,Client_093,Support Contract,8832.469727,Won,2/5/2024,2/1/2024,47
1175,5,Client_088,Starter Pack,4638.950195,Won,2/25/2024,2/1/2024,37
1176,5,Client_029,Starter Pack,7906.22998,Won,2/21/2024,2/1/2024,25
1177,5,Client_054,Starter Pack,3869.060059,Won,2/8/2024,2/1/2024,53
1178,5,Client_075,Starter Pack,1918.150024,Won,2/12/2024,2/1/2024,47
1179,5,Client_061,Enterprise Suite,11593.28027,Won,2/15/2024,2/1/2024,29
1180,5,Client_082,Support Contract,0,Lost,2/28/2024,2/1/2024,51
1181,5,Client_010,Consulting Package,0,Lost,2/20/2024,2/1/2024,26
1182,5,Client_016,Consulting Package,0,Lost,2/17/2024,2/1/2024,47
1183,5,Client_053,Enterprise Suite,0,Lost,2/10/2024,2/1/2024,23
1184,5,Client_044,Consulting Package,3336.939941,Won,3/5/2024,3/1/2024,39
1185,5,Client_019,Starter Pack,1674.939941,Won,3/19/2024,3/1/2024,72
1186,5,Client_100,Enterprise Suite,359.2600098,Won,3/28/2024,3/1/2024,37
1187,5,Client_081,Pro License,9323.410156,Won,3/16/2024,3/1/2024,56
1188,5,Client_001,Consulting Package,550.3099976,Won,3/11/2024,3/1/2024,21
1189,5,Client_098,Pro License,11222.69043,Won,3/9/2024,3/1/2024,40
1190,5,Client_063,Enterprise Suite,2209.02002,Won,3/19/2024,3/1/2024,34
1191,5,Client_082,Consulting Package,765.75,Won,3/5/2024,3/1/2024,69
1192,5,Client_062,Consulting Package,2919.929932,Won,3/13/2024,3/1/2024,68
1193,5,Client_069,Pro License,7716.740234,Won,3/1/2024,3/1/2024,18
1194,5,Client_002,Starter Pack,4928.22998,Won,3/24/2024,3/1/2024,61
1195,5,Client_025,Enterprise Suite,6144.52002,Won,3/25/2024,3/1/2024,81
1196,5,Client_081,Pro License,4021.699951,Won,3/22/2024,3/1/2024,14
1197,5,Client_040,Pro License,4408.129883,Won,3/8/2024,3/1/2024,58
1198,5,Client_065,Support Contract,7075.77002,Won,3/4/2024,3/1/2024,63
1199,5,Client_009,Enterprise Suite,1074.359985,Won,3/10/2024,3/1/2024,35
1200,5,Client_059,Support Contract,2514.290039,Won,3/10/2024,3/1/2024,51
1201,5,Client_068,Starter Pack,0,Lost,3/20/2024,3/1/2024,41
1202,5,Client_018,Starter Pack,0,Lost,3/22/2024,3/1/2024,45
1203,5,Client_097,Pro License,0,Lost,3/12/2024,3/1/2024,24
1204,5,Client_052,Enterprise Suite,0,Lost,3/26/2024,3/1/2024,28
1205,5,Client_094,Pro License,0,Lost,3/8/2024,3/1/2024,27
1206,5,Client_003,Support Contract,0,Lost,3/24/2024,3/1/2024,46
1207,5,Client_016,Starter Pack,0,Lost,3/6/2024,3/1/2024,59
1208,5,Client_005,Consulting Package,0,Lost,3/21/2024,3/1/2024,54
1209,5,Client_080,Enterprise Suite,161.3000031,Won,4/9/2024,4/1/2024,82
1210,5,Client_085,Enterprise Suite,4903.040039,Won,4/20/2024,4/1/2024,20
1211,5,Client_007,Enterprise Suite,10400.04004,Won,4/21/2024,4/1/2024,16
1212,5,Client_049,Enterprise Suite,798.5800171,Won,4/14/2024,4/1/2024,70
1213,5,Client_061,Pro License,3365.129883,Won,4/18/2024,4/1/2024,46
1214,5,Client_039,Consulting Package,9907.950195,Won,4/7/2024,4/1/2024,15
1215,5,Client_085,Support Contract,138.4799957,Won,4/22/2024,4/1/2024,26
1216,5,Client_054,Enterprise Suite,4793.490234,Won,4/9/2024,4/1/2024,31
1217,5,Client_037,Enterprise Suite,1415.079956,Won,4/17/2024,4/1/2024,29
1218,5,Client_064,Pro License,10354.58008,Won,4/26/2024,4/1/2024,27
1219,5,Client_100,Starter Pack,14204.98047,Won,4/20/2024,4/1/2024,39
1220,5,Client_026,Starter Pack,11577.30957,Won,4/27/2024,4/1/2024,80
1221,5,Client_038,Pro License,2577.820068,Won,4/23/2024,4/1/2024,66
1222,5,Client_064,Pro License,7942.870117,Won,4/2/2024,4/1/2024,84
1223,5,Client_062,Starter Pack,0,Lost,4/23/2024,4/1/2024,29
1224,5,Client_002,Enterprise Suite,0,Lost,4/1/2024,4/1/2024,21
1225,5,Client_074,Consulting Package,0,Lost,4/27/2024,4/1/2024,23
1226,5,Client_100,Support Contract,0,Lost,4/3/2024,4/1/2024,18
1227,5,Client_093,Enterprise Suite,0,Lost,4/24/2024,4/1/2024,30
1228,5,Client_030,Consulting Package,0,Lost,4/21/2024,4/1/2024,32
1229,5,Client_060,Enterprise Suite,0,Lost,4/9/2024,4/1/2024,20
1230,5,Client_023,Enterprise Suite,0,Lost,4/27/2024,4/1/2024,32
1231,5,Client_055,Enterprise Suite,256.9400024,Won,5/12/2024,5/1/2024,54
1232,5,Client_002,Pro License,6179.919922,Won,5/4/2024,5/1/2024,19
1233,5,Client_043,Starter Pack,1780.890015,Won,5/22/2024,5/1/2024,35
1234,5,Client_094,Enterprise Suite,875.3900146,Won,5/15/2024,5/1/2024,48
1235,5,Client_024,Enterprise Suite,545.5900269,Won,5/12/2024,5/1/2024,57
1236,5,Client_059,Starter Pack,8119.52002,Won,5/13/2024,5/1/2024,65
1237,5,Client_089,Consulting Package,2829.830078,Won,5/27/2024,5/1/2024,63
1238,5,Client_084,Pro License,8790.360352,Won,5/26/2024,5/1/2024,67
1239,5,Client_090,Enterprise Suite,460.5299988,Won,5/4/2024,5/1/2024,30
1240,5,Client_014,Consulting Package,2580.689941,Won,5/28/2024,5/1/2024,34
1241,5,Client_073,Consulting Package,5283.359863,Won,5/19/2024,5/1/2024,75
1242,5,Client_100,Starter Pack,10657,Won,5/6/2024,5/1/2024,62
1243,5,Client_088,Pro License,2615.22998,Won,5/20/2024,5/1/2024,17
1244,5,Client_015,Consulting Package,6699.109863,Won,5/16/2024,5/1/2024,76
1245,5,Client_009,Starter Pack,14794.61035,Won,5/15/2024,5/1/2024,19
1246,5,Client_002,Support Contract,6518.879883,Won,5/21/2024,5/1/2024,54
1247,5,Client_093,Support Contract,1807.050049,Won,5/25/2024,5/1/2024,87
1248,5,Client_086,Starter Pack,0,Lost,5/8/2024,5/1/2024,47
1249,5,Client_089,Support Contract,0,Lost,5/17/2024,5/1/2024,20
1250,5,Client_085,Pro License,0,Lost,5/14/2024,5/1/2024,44
1251,5,Client_085,Consulting Package,0,Lost,5/12/2024,5/1/2024,23
1252,5,Client_072,Support Contract,0,Lost,5/27/2024,5/1/2024,17
1253,5,Client_083,Pro License,0,Lost,5/1/2024,5/1/2024,46
1254,5,Client_064,Pro License,5665.899902,Won,6/28/2024,6/1/2024,74
1255,5,Client_042,Pro License,2053.429932,Won,6/3/2024,6/1/2024,76
1256,5,Client_007,Support Contract,7632.5,Won,6/11/2024,6/1/2024,49
1257,5,Client_083,Consulting Package,4373.759766,Won,6/8/2024,6/1/2024,84
1258,5,Client_011,Consulting Package,16864.09961,Won,6/13/2024,6/1/2024,44
1259,5,Client_058,Enterprise Suite,1178.099976,Won,6/15/2024,6/1/2024,87
1260,5,Client_058,Starter Pack,3975.909912,Won,6/28/2024,6/1/2024,77
1261,5,Client_096,Enterprise Suite,1402.25,Won,6/4/2024,6/1/2024,77
1262,5,Client_053,Enterprise Suite,1783.160034,Won,6/4/2024,6/1/2024,65
1263,5,Client_001,Enterprise Suite,2693.840088,Won,6/18/2024,6/1/2024,84
1264,5,Client_066,Support Contract,5643.689941,Won,6/26/2024,6/1/2024,52
1265,5,Client_044,Starter Pack,11294.37988,Won,6/7/2024,6/1/2024,72
1266,5,Client_029,Consulting Package,3988.649902,Won,6/27/2024,6/1/2024,20
1267,5,Client_072,Support Contract,0,Lost,6/11/2024,6/1/2024,52
1268,5,Client_092,Starter Pack,0,Lost,6/16/2024,6/1/2024,59
1269,5,Client_015,Enterprise Suite,0,Lost,6/15/2024,6/1/2024,56
1270,5,Client_001,Starter Pack,0,Lost,6/8/2024,6/1/2024,36
1271,5,Client_082,Starter Pack,0,Lost,6/27/2024,6/1/2024,49
1272,5,Client_048,Enterprise Suite,0,Lost,6/17/2024,6/1/2024,16
1273,5,Client_064,Pro License,0,Lost,6/6/2024,6/1/2024,59
1274,5,Client_014,Starter Pack,1687.709961,Won,7/24/2024,7/1/2024,66
1275,5,Client_025,Enterprise Suite,724.1699829,Won,7/20/2024,7/1/2024,39
1276,5,Client_028,Consulting Package,2708.949951,Won,7/28/2024,7/1/2024,64
1277,5,Client_092,Starter Pack,2094.620117,Won,7/27/2024,7/1/2024,38
1278,5,Client_006,Support Contract,2173.830078,Won,7/4/2024,7/1/2024,67
1279,5,Client_059,Support Contract,1645.839966,Won,7/4/2024,7/1/2024,71
1280,5,Client_064,Enterprise Suite,266.0299988,Won,7/17/2024,7/1/2024,31
1281,5,Client_071,Consulting Package,111.5699997,Won,7/17/2024,7/1/2024,20
1282,5,Client_062,Support Contract,27218.01953,Won,7/27/2024,7/1/2024,88
1283,5,Client_089,Support Contract,3453.120117,Won,7/25/2024,7/1/2024,36
1284,5,Client_014,Consulting Package,3000.419922,Won,7/6/2024,7/1/2024,30
1285,5,Client_078,Starter Pack,7041.660156,Won,7/22/2024,7/1/2024,90
1286,5,Client_054,Support Contract,1523.140015,Won,7/17/2024,7/1/2024,63
1287,5,Client_036,Consulting Package,18526.64063,Won,7/23/2024,7/1/2024,45
1288,5,Client_058,Pro License,9547.339844,Won,7/11/2024,7/1/2024,51
1289,5,Client_053,Support Contract,0,Lost,7/5/2024,7/1/2024,58
1290,5,Client_066,Starter Pack,0,Lost,7/24/2024,7/1/2024,58
1291,5,Client_041,Support Contract,0,Lost,7/18/2024,7/1/2024,54
1292,5,Client_026,Pro License,0,Lost,7/7/2024,7/1/2024,53
1293,5,Client_038,Starter Pack,0,Lost,7/23/2024,7/1/2024,57
1294,5,Client_091,Pro License,0,Lost,7/5/2024,7/1/2024,46
1295,5,Client_091,Enterprise Suite,12561.71973,Won,8/18/2024,8/1/2024,55
1296,5,Client_072,Consulting Package,2733.050049,Won,8/25/2024,8/1/2024,59
1297,5,Client_086,Consulting Package,4123.060059,Won,8/19/2024,8/1/2024,87
1298,5,Client_037,Consulting Package,792.8699951,Won,8/22/2024,8/1/2024,82
1299,5,Client_067,Enterprise Suite,20517.58984,Won,8/26/2024,8/1/2024,15
1300,5,Client_019,Enterprise Suite,1143.300049,Won,8/1/2024,8/1/2024,62
1301,5,Client_026,Starter Pack,12407.48047,Won,8/22/2024,8/1/2024,21
1302,5,Client_037,Starter Pack,4550.029785,Won,8/25/2024,8/1/2024,34
1303,5,Client_089,Starter Pack,4059.850098,Won,8/5/2024,8/1/2024,21
1304,5,Client_005,Starter Pack,3118.570068,Won,8/7/2024,8/1/2024,83
1305,5,Client_014,Support Contract,1137.650024,Won,8/27/2024,8/1/2024,71
1306,5,Client_087,Support Contract,0,Lost,8/28/2024,8/1/2024,28
1307,5,Client_083,Support Contract,0,Lost,8/24/2024,8/1/2024,38
1308,5,Client_066,Starter Pack,0,Lost,8/8/2024,8/1/2024,58
1309,5,Client_007,Consulting Package,0,Lost,8/22/2024,8/1/2024,38
1310,5,Client_071,Enterprise Suite,5275.950195,Won,9/14/2024,9/1/2024,54
1311,5,Client_026,Support Contract,1503.599976,Won,9/1/2024,9/1/2024,46
1312,5,Client_029,Starter Pack,207.8699951,Won,9/28/2024,9/1/2024,70
1313,5,Client_070,Support Contract,12130.94043,Won,9/25/2024,9/1/2024,89
1314,5,Client_038,Consulting Package,7509.069824,Won,9/7/2024,9/1/2024,38
1315,5,Client_024,Pro License,9167.429688,Won,9/6/2024,9/1/2024,23
1316,5,Client_016,Consulting Package,18421.17969,Won,9/24/2024,9/1/2024,79
1317,5,Client_036,Support Contract,666.4799805,Won,9/2/2024,9/1/2024,68
1318,5,Client_021,Support Contract,1760.400024,Won,9/9/2024,9/1/2024,30
1319,5,Client_001,Starter Pack,4953.450195,Won,9/28/2024,9/1/2024,46
1320,5,Client_006,Pro License,4154.47998,Won,9/15/2024,9/1/2024,33
1321,5,Client_007,Support Contract,583.0300293,Won,9/11/2024,9/1/2024,90
1322,5,Client_063,Support Contract,5902.790039,Won,9/27/2024,9/1/2024,52
1323,5,Client_010,Starter Pack,886.7600098,Won,9/18/2024,9/1/2024,59
1324,5,Client_029,Pro License,0,Lost,9/17/2024,9/1/2024,47
1325,5,Client_065,Pro License,0,Lost,9/3/2024,9/1/2024,40
1326,5,Client_069,Consulting Package,0,Lost,9/18/2024,9/1/2024,19
1327,5,Client_029,Pro License,0,Lost,9/12/2024,9/1/2024,56
1328,5,Client_043,Starter Pack,0,Lost,9/11/2024,9/1/2024,32
1329,5,Client_061,Support Contract,4601.430176,Won,10/7/2024,10/1/2024,81
1330,5,Client_015,Starter Pack,508.7999878,Won,10/27/2024,10/1/2024,15
1331,5,Client_083,Support Contract,11132.67969,Won,10/15/2024,10/1/2024,44
1332,5,Client_006,Starter Pack,1637.040039,Won,10/20/2024,10/1/2024,45
1333,5,Client_050,Starter Pack,735.5499878,Won,10/13/2024,10/1/2024,28
1334,5,Client_004,Support Contract,11645.12988,Won,10/18/2024,10/1/2024,50
1335,5,Client_066,Support Contract,16522.38086,Won,10/27/2024,10/1/2024,61
1336,5,Client_006,Starter Pack,10507.46973,Won,10/15/2024,10/1/2024,76
1337,5,Client_042,Support Contract,8793.339844,Won,10/21/2024,10/1/2024,38
1338,5,Client_022,Support Contract,5647.209961,Won,10/3/2024,10/1/2024,26
1339,5,Client_081,Enterprise Suite,4244.589844,Won,10/18/2024,10/1/2024,14
1340,5,Client_088,Consulting Package,482.6000061,Won,10/7/2024,10/1/2024,41
1341,5,Client_027,Support Contract,2784.139893,Won,10/27/2024,10/1/2024,27
1342,5,Client_083,Enterprise Suite,2472.840088,Won,10/27/2024,10/1/2024,69
1343,5,Client_088,Pro License,0,Lost,10/24/2024,10/1/2024,15
1344,5,Client_092,Starter Pack,0,Lost,10/15/2024,10/1/2024,16
1345,5,Client_010,Enterprise Suite,0,Lost,10/3/2024,10/1/2024,25
1346,5,Client_033,Support Contract,0,Lost,10/26/2024,10/1/2024,18
1347,5,Client_030,Starter Pack,0,Lost,10/19/2024,10/1/2024,40
1348,5,Client_058,Consulting Package,0,Lost,10/13/2024,10/1/2024,41
1349,5,Client_050,Enterprise Suite,488.9700012,Won,11/11/2024,11/1/2024,16
1350,5,Client_083,Support Contract,1438.780029,Won,11/18/2024,11/1/2024,14
1351,5,Client_006,Enterprise Suite,6651.189941,Won,11/3/2024,11/1/2024,88
1352,5,Client_014,Starter Pack,458.1099854,Won,11/12/2024,11/1/2024,78
1353,5,Client_078,Enterprise Suite,11022.15039,Won,11/26/2024,11/1/2024,52
1354,5,Client_049,Consulting Package,3954.179932,Won,11/10/2024,11/1/2024,70
1355,5,Client_061,Pro License,3789.689941,Won,11/27/2024,11/1/2024,17
1356,5,Client_018,Consulting Package,5192.240234,Won,11/18/2024,11/1/2024,42
1357,5,Client_038,Pro License,10073.07031,Won,11/26/2024,11/1/2024,83
1358,5,Client_002,Support Contract,2472.73999,Won,11/10/2024,11/1/2024,61
1359,5,Client_019,Enterprise Suite,6556.220215,Won,11/28/2024,11/1/2024,85
1360,5,Client_074,Support Contract,4825.47998,Won,11/2/2024,11/1/2024,14
1361,5,Client_071,Enterprise Suite,1797.189941,Won,11/13/2024,11/1/2024,82
1362,5,Client_096,Starter Pack,12200.69043,Won,11/10/2024,11/1/2024,40
1363,5,Client_083,Support Contract,9237.110352,Won,11/7/2024,11/1/2024,66
1364,5,Client_021,Pro License,0,Lost,11/5/2024,11/1/2024,28
1365,5,Client_033,Pro License,0,Lost,11/20/2024,11/1/2024,21
1366,5,Client_086,Support Contract,0,Lost,11/6/2024,11/1/2024,17
1367,5,Client_097,Support Contract,0,Lost,11/28/2024,11/1/2024,43
1368,5,Client_071,Enterprise Suite,0,Lost,11/21/2024,11/1/2024,32
1369,5,Client_009,Starter Pack,0,Lost,11/22/2024,11/1/2024,20
1370,5,Client_093,Support Contract,0,Lost,11/7/2024,11/1/2024,45
1371,5,Client_017,Pro License,6008.709961,Won,12/11/2024,12/1/2024,59
1372,5,Client_080,Enterprise Suite,8845.900391,Won,12/4/2024,12/1/2024,50
1373,5,Client_063,Consulting Package,5829.919922,Won,12/7/2024,12/1/2024,54
1374,5,Client_089,Support Contract,5558.290039,Won,12/11/2024,12/1/2024,53
1375,5,Client_073,Starter Pack,4700.370117,Won,12/5/2024,12/1/2024,86
1376,5,Client_055,Pro License,6813.160156,Won,12/26/2024,12/1/2024,54
1377,5,Client_032,Pro License,842.0999756,Won,12/1/2024,12/1/2024,54
1378,5,Client_036,Starter Pack,10374.40039,Won,12/23/2024,12/1/2024,69
1379,5,Client_062,Consulting Package,10018.21973,Won,12/5/2024,12/1/2024,56
1380,5,Client_100,Starter Pack,144.7400055,Won,12/15/2024,12/1/2024,59
1381,5,Client_014,Pro License,8521.929688,Won,12/16/2024,12/1/2024,84
1382,5,Client_036,Pro License,672.7399902,Won,12/21/2024,12/1/2024,24
1383,5,Client_034,Enterprise Suite,1990.219971,Won,12/18/2024,12/1/2024,39
1384,5,Client_003,Support Contract,6634.879883,Won,12/24/2024,12/1/2024,23
1385,5,Client_075,Support Contract,854.5999756,Won,12/21/2024,12/1/2024,17
1386,5,Client_028,Enterprise Suite,8306.980469,Won,12/13/2024,12/1/2024,89
1387,5,Client_034,Support Contract,0,Lost,12/18/2024,12/1/2024,48
1388,5,Client_084,Pro License,0,Lost,12/16/2024,12/1/2024,37
